"Gene ID","source_id","Product Description","Gene Type","Input ID","Gene Name or Symbol","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes"
"TGME49_253090","TGME49_253090-t26_1","DEAD/DEAH box helicase domain-containing protein","protein coding gene","TGME49_253090","N/A","N/A","N/A","GO:0005524;GO:0003677;GO:0004386;GO:0016787;GO:0003676","ATP binding;DNA binding;helicase activity;hydrolase activity;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253100","TGME49_253100-t26_1","hypothetical protein","protein coding gene","TGME49_253100","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253110","TGME49_253110-t26_1","kinesin motor domain-containing protein","protein coding gene","TGME49_253110","N/A","GO:0005874","microtubule","GO:0005524;GO:0008017;GO:0003777","ATP binding;microtubule binding;microtubule motor activity","GO:0007018","microtubule-based movement","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253120","TGME49_253120-t26_1","mandelonitrile lyase, putative","protein coding gene","TGME49_253120","N/A","N/A","N/A","GO:0050660;GO:0046593;GO:0016614","flavin adenine dinucleotide binding;mandelonitrile lyase activity;oxidoreductase activity, acting on CH-OH group of donors","GO:0055114","obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253130","TGME49_253130-t26_1","transporter, major facilitator family protein","protein coding gene","TGME49_253130","N/A","GO:0016021","integral component of membrane","N/A","N/A","GO:0055085","transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253140","TGME49_253140-t26_1","hypothetical protein","protein coding gene","TGME49_253140","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253150","TGME49_253150-t26_1","hypothetical protein","protein coding gene","TGME49_253150","N/A","N/A","N/A","GO:0050660;GO:0016614","flavin adenine dinucleotide binding;oxidoreductase activity, acting on CH-OH group of donors","GO:0055114","obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253160","TGME49_253160-t26_1","hypothetical protein","protein coding gene","TGME49_253160","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253170","TGME49_253170-t26_1","zinc carboxypeptidase, putative","protein coding gene","TGME49_253170","N/A","GO:0016021","integral component of membrane","GO:0004181;GO:0008270","metallocarboxypeptidase activity;zinc ion binding","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253180","TGME49_253180-t26_1","hypothetical protein","protein coding gene","TGME49_253180","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253290","TGME49_253290-t26_1","valyl-tRNA synthetase","protein coding gene","TGME49_253290","N/A","GO:0005737","cytoplasm","GO:0005524;GO:0002161;GO:0004812;GO:0000166;GO:0004832","ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity","GO:0006418;GO:0006438","tRNA aminoacylation for protein translation;valyl-tRNA aminoacylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253300","TGME49_253300-t26_1","hypothetical protein","protein coding gene","TGME49_253300","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253310","TGME49_253310-t26_1","hypothetical protein","protein coding gene","TGME49_253310","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253320","TGME49_253320-t26_1","hypothetical protein","protein coding gene","TGME49_253320","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253330","TGME49_253330-t26_1","Rhoptry kinase family protein, truncated (incomplete catalytic triad)","protein coding gene","TGME49_253330","N/A","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253340","TGME49_253340-t26_1","hypothetical protein","protein coding gene","TGME49_253340","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253350","TGME49_253350-t26_1","hypothetical protein","protein coding gene","TGME49_253350","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253360","TGME49_253360-t26_1","hypothetical protein","protein coding gene","TGME49_253360","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253370","TGME49_253370-t26_1","hypothetical protein","protein coding gene","TGME49_253370","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253380","TGME49_253380-t26_1","AP2 domain transcription factor AP2III-2","protein coding gene","TGME49_253380","AP2III2","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253390","TGME49_253390-t26_1","hypothetical protein","protein coding gene","TGME49_253390","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253400","TGME49_253400-t26_1","hypothetical protein","protein coding gene","TGME49_253400","N/A","N/A","N/A","N/A","N/A","GO:0006491","N-glycan processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253410","TGME49_253410-t26_1","hypothetical protein","protein coding gene","TGME49_253410","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253420","TGME49_253420-t26_1","PQ loop repeat-containing protein","protein coding gene","TGME49_253420","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253430","TGME49_253430-t26_1","asparagine synthetase, putative","protein coding gene","TGME49_253430","N/A","N/A","N/A","GO:0005524;GO:0004066","ATP binding;asparagine synthase (glutamine-hydrolyzing) activity","GO:0006529","asparagine biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253440","TGME49_253440-t26_1","cell-cycle-associated protein kinase SRPK, putative","protein coding gene","TGME49_253440","N/A","N/A","N/A","GO:0005524;GO:0004672;GO:0004712","ATP binding;protein kinase activity;protein serine/threonine/tyrosine kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253470","TGME49_253470-t26_1","alveolin domain containing intermediate filament IMC13","protein coding gene","TGME49_253470","ALV8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253480","TGME49_253480-t26_1","topoisomerase VIA, putative","protein coding gene","TGME49_253480","N/A","GO:0005694","chromosome","GO:0005524;GO:0003677;GO:0003918;GO:0003824;GO:0016889","ATP binding;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;catalytic activity;endodeoxyribonuclease activity, producing 3'-phosphomonoesters","GO:0000737;GO:0006259;GO:0006265","DNA catabolic process, endonucleolytic;DNA metabolic process;DNA topological change","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253490","TGME49_253490-t26_1","hypothetical protein","protein coding gene","TGME49_253490","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253500","TGME49_253500-t26_1","hypothetical protein","protein coding gene","TGME49_253500","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253505","TGME49_253505-t26_1","tRNA-Asp","ncRNA gene","TGME49_253505","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253510","TGME49_253510-t26_1","transporter/permease protein","protein coding gene","TGME49_253510","N/A","GO:0000139;GO:0016021;GO:0016020","Golgi membrane;integral component of membrane;membrane","GO:0005351","carbohydrate:proton symporter activity","GO:0008643","carbohydrate transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253520","TGME49_253520-t26_1","U3 small nucleolar RNA-associated protein 6 protein","protein coding gene","TGME49_253520","N/A","N/A","N/A","GO:0030515","snoRNA binding","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253530","TGME49_253530-t26_1","hypothetical protein","protein coding gene","TGME49_253530","N/A","N/A","N/A","GO:0004526;GO:0004540","ribonuclease P activity;ribonuclease activity","GO:0016070;GO:0008033","RNA metabolic process;tRNA processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253540","TGME49_253540-t26_1","hypothetical protein","protein coding gene","TGME49_253540","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253550","TGME49_253550-t26_1","WD repeat-containing protein 92, putative","protein coding gene","TGME49_253550","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253560","TGME49_253560-t26_1","hypothetical protein","protein coding gene","TGME49_253560","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253570","TGME49_253570-t26_1","hypothetical protein","protein coding gene","TGME49_253570","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253580","TGME49_253580-t26_1","CMGC kinase, CDK family","protein coding gene","TGME49_253580","N/A","N/A","N/A","GO:0005524;GO:0008353;GO:0004672","ATP binding;RNA polymerase II CTD heptapeptide repeat kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253600","TGME49_253600-t26_1","hypothetical protein","protein coding gene","TGME49_253600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253615","TGME49_253615-t26_1","hypothetical protein","protein coding gene","TGME49_253615","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253640","TGME49_253640-t26_1","hypothetical protein","protein coding gene","TGME49_253640","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0005216","ion channel activity","GO:0006811;GO:0055085","ion transport;transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253650","TGME49_253650-t26_1","DnaJ C terminal region domain-containing protein","protein coding gene","TGME49_253650","N/A","GO:0016021","integral component of membrane","GO:0005524;GO:0031072;GO:0046872;GO:0051082","ATP binding;heat shock protein binding;metal ion binding;unfolded protein binding","GO:0006457;GO:0009408","protein folding;response to heat","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253670","TGME49_253670-t26_1","hypothetical protein","protein coding gene","TGME49_253670","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253680","TGME49_253680-t26_1","hypothetical protein","protein coding gene","TGME49_253680","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253690","TGME49_253690-t26_1","hypothetical protein","protein coding gene","TGME49_253690","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253700","TGME49_253700-t26_1","transporter, major facilitator family protein","protein coding gene","TGME49_253700","N/A","GO:0016021","integral component of membrane","GO:0022857","transmembrane transporter activity","GO:0055085","transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253710","TGME49_253710-t26_1","hypothetical protein","protein coding gene","TGME49_253710","N/A","GO:0016021","integral component of membrane","GO:0003951","NAD+ kinase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253730","TGME49_253730-t26_1","importin-beta N-terminal domain-containing protein","protein coding gene","TGME49_253730","N/A","GO:0005634","nucleus","GO:0008536;GO:0008565;GO:0005515","Ran GTPase binding;obsolete protein transporter activity;protein binding","GO:0006886","intracellular protein transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253740","TGME49_253740-t26_1","hypothetical protein","protein coding gene","TGME49_253740","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253750","TGME49_253750-t26_1","PLU-1 family protein","protein coding gene","TGME49_253750","N/A","N/A","N/A","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","GO:0055114","obsolete oxidation-reduction process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253755","TGME49_253755-t26_1","hypothetical protein","protein coding gene","TGME49_253755","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253760","TGME49_253760-t26_1","hypothetical protein","protein coding gene","TGME49_253760","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253770","TGME49_253770-t26_1","hypothetical protein","protein coding gene","TGME49_253770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253780","TGME49_253780-t26_1","GTP cyclohydrolase I, putative","protein coding gene","TGME49_253780","N/A","N/A","N/A","GO:0003934","GTP cyclohydrolase I activity","GO:0046654","tetrahydrofolate biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253790","TGME49_253790-t26_1","zinc finger (CCCH type) motif-containing protein","protein coding gene","TGME49_253790","N/A","N/A","N/A","GO:0046872;GO:0003676;GO:0008270","metal ion binding;nucleic acid binding;zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253800","TGME49_253800-t26_1","ribosomal protein L15, putative","protein coding gene","TGME49_253800","N/A","GO:0015934","large ribosomal subunit","GO:0003735","structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253810","TGME49_253810-t26_1","hypothetical protein","protein coding gene","TGME49_253810","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253820","TGME49_253820-t26_1","hypothetical protein","protein coding gene","TGME49_253820","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253830","TGME49_253830-t26_1","hypothetical protein","protein coding gene","TGME49_253830","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253850","TGME49_253850-t26_1","hypothetical protein","protein coding gene","TGME49_253850","N/A","N/A","N/A","GO:0003676;GO:0008270","nucleic acid binding;zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253860","TGME49_253860-t26_1","Tyrosine kinase-like (TKL) protein","protein coding gene","TGME49_253860","N/A","N/A","N/A","GO:0005524;GO:0004715;GO:0004672","ATP binding;non-membrane spanning protein tyrosine kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253870","TGME49_253870-t26_1","hypothetical protein","protein coding gene","TGME49_253870","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253880","TGME49_253880-t26_1","GNS1/SUR4 family protein","protein coding gene","TGME49_253880","N/A","GO:0016021","integral component of membrane","GO:0102336;GO:0102337;GO:0102338;GO:0102756","3-oxo-arachidoyl-CoA synthase activity;3-oxo-cerotoyl-CoA synthase activity;3-oxo-lignoceronyl-CoA synthase activity;very-long-chain 3-ketoacyl-CoA synthase activity","GO:0006633","fatty acid biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253890","TGME49_253890-t26_1","peptidase M16 inactive domain-containing protein","protein coding gene","TGME49_253890","N/A","N/A","N/A","GO:0003824;GO:0046872;GO:0004222;GO:0008270","catalytic activity;metal ion binding;metalloendopeptidase activity;zinc ion binding","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253900","TGME49_253900-t26_1","parasite porphobilinogen synthase PBGS","protein coding gene","TGME49_253900","PBGS","N/A","N/A","GO:0003824;GO:0046872;GO:0004655","catalytic activity;metal ion binding;porphobilinogen synthase activity","GO:0006779;GO:0033014","porphyrin-containing compound biosynthetic process;tetrapyrrole biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253910","TGME49_253910-t26_1","hypothetical protein","protein coding gene","TGME49_253910","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253920","TGME49_253920-t26_1","hypothetical protein","protein coding gene","TGME49_253920","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253925","TGME49_253925-t26_1","zonadhesin family protein","protein coding gene","TGME49_253925","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253930","TGME49_253930-t26_1","GCC2 and GCC3 domain-containing protein","protein coding gene","TGME49_253930","N/A","GO:0005576;GO:0016021","extracellular region;integral component of membrane","GO:0008061;GO:0005515","chitin binding;protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253940","TGME49_253940-t26_1","CAM Kinase family, incomplete catalytic triad","protein coding gene","TGME49_253940","N/A","N/A","N/A","GO:0005524;GO:0004683;GO:0004672","ATP binding;calmodulin-dependent protein kinase activity;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253950","TGME49_253950-t26_1","protein fam50a, putative","protein coding gene","TGME49_253950","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253960","TGME49_253960-t26_1","oxidoreductase, short chain dehydrogenase/reductase family protein","protein coding gene","TGME49_253960","N/A","N/A","N/A","GO:0004303;GO:0016491","estradiol 17-beta-dehydrogenase activity;oxidoreductase activity","GO:0008152","metabolic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_253970","TGME49_253970-t26_1","hypothetical protein","protein coding gene","TGME49_253970","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
